id,img_path,A,B,C,D,E,F,G,H,I,J
TRAIN_29879,./train/TRAIN_29879.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29880,./train/TRAIN_29880.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29881,./train/TRAIN_29881.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29882,./train/TRAIN_29882.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29883,./train/TRAIN_29883.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29884,./train/TRAIN_29884.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29885,./train/TRAIN_29885.jpg,0,1,0,0,1,0,0,1,0,1
TRAIN_29886,./train/TRAIN_29886.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29887,./train/TRAIN_29887.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29888,./train/TRAIN_29888.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29889,./train/TRAIN_29889.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29890,./train/TRAIN_29890.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29891,./train/TRAIN_29891.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29892,./train/TRAIN_29892.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29893,./train/TRAIN_29893.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29894,./train/TRAIN_29894.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29895,./train/TRAIN_29895.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29896,./train/TRAIN_29896.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29897,./train/TRAIN_29897.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29898,./train/TRAIN_29898.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29899,./train/TRAIN_29899.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29900,./train/TRAIN_29900.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29901,./train/TRAIN_29901.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29902,./train/TRAIN_29902.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29903,./train/TRAIN_29903.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29904,./train/TRAIN_29904.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29905,./train/TRAIN_29905.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29906,./train/TRAIN_29906.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29907,./train/TRAIN_29907.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29908,./train/TRAIN_29908.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29909,./train/TRAIN_29909.jpg,0,1,0,0,1,0,0,0,1,1
TRAIN_29910,./train/TRAIN_29910.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29911,./train/TRAIN_29911.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29912,./train/TRAIN_29912.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29913,./train/TRAIN_29913.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29914,./train/TRAIN_29914.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29915,./train/TRAIN_29915.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29916,./train/TRAIN_29916.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29917,./train/TRAIN_29917.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29918,./train/TRAIN_29918.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29919,./train/TRAIN_29919.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29920,./train/TRAIN_29920.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29921,./train/TRAIN_29921.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29922,./train/TRAIN_29922.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29923,./train/TRAIN_29923.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29924,./train/TRAIN_29924.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29925,./train/TRAIN_29925.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29926,./train/TRAIN_29926.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29927,./train/TRAIN_29927.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29928,./train/TRAIN_29928.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29929,./train/TRAIN_29929.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29930,./train/TRAIN_29930.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29931,./train/TRAIN_29931.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29932,./train/TRAIN_29932.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29933,./train/TRAIN_29933.jpg,0,1,0,0,0,1,1,0,1,0
TRAIN_29934,./train/TRAIN_29934.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29935,./train/TRAIN_29935.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29936,./train/TRAIN_29936.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29937,./train/TRAIN_29937.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29938,./train/TRAIN_29938.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29939,./train/TRAIN_29939.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29940,./train/TRAIN_29940.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29941,./train/TRAIN_29941.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29942,./train/TRAIN_29942.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29943,./train/TRAIN_29943.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29944,./train/TRAIN_29944.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29945,./train/TRAIN_29945.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29946,./train/TRAIN_29946.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29947,./train/TRAIN_29947.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29948,./train/TRAIN_29948.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29949,./train/TRAIN_29949.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29950,./train/TRAIN_29950.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29951,./train/TRAIN_29951.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29952,./train/TRAIN_29952.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29953,./train/TRAIN_29953.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29954,./train/TRAIN_29954.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29955,./train/TRAIN_29955.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29956,./train/TRAIN_29956.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29957,./train/TRAIN_29957.jpg,0,1,0,0,0,1,1,0,0,1
TRAIN_29958,./train/TRAIN_29958.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29959,./train/TRAIN_29959.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29960,./train/TRAIN_29960.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29961,./train/TRAIN_29961.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29962,./train/TRAIN_29962.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29963,./train/TRAIN_29963.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29964,./train/TRAIN_29964.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29965,./train/TRAIN_29965.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29966,./train/TRAIN_29966.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29967,./train/TRAIN_29967.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29968,./train/TRAIN_29968.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29969,./train/TRAIN_29969.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29970,./train/TRAIN_29970.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29971,./train/TRAIN_29971.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29972,./train/TRAIN_29972.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29973,./train/TRAIN_29973.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29974,./train/TRAIN_29974.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29975,./train/TRAIN_29975.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29976,./train/TRAIN_29976.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29977,./train/TRAIN_29977.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29978,./train/TRAIN_29978.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29979,./train/TRAIN_29979.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29980,./train/TRAIN_29980.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29981,./train/TRAIN_29981.jpg,0,1,0,0,0,1,0,1,1,0
TRAIN_29982,./train/TRAIN_29982.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29983,./train/TRAIN_29983.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29984,./train/TRAIN_29984.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29985,./train/TRAIN_29985.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29986,./train/TRAIN_29986.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29987,./train/TRAIN_29987.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29988,./train/TRAIN_29988.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29989,./train/TRAIN_29989.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29990,./train/TRAIN_29990.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29991,./train/TRAIN_29991.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29992,./train/TRAIN_29992.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29993,./train/TRAIN_29993.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29994,./train/TRAIN_29994.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29995,./train/TRAIN_29995.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29996,./train/TRAIN_29996.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29997,./train/TRAIN_29997.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29998,./train/TRAIN_29998.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_29999,./train/TRAIN_29999.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30000,./train/TRAIN_30000.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30001,./train/TRAIN_30001.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30002,./train/TRAIN_30002.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30003,./train/TRAIN_30003.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30004,./train/TRAIN_30004.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30005,./train/TRAIN_30005.jpg,0,1,0,0,0,1,0,1,0,1
TRAIN_30006,./train/TRAIN_30006.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30007,./train/TRAIN_30007.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30008,./train/TRAIN_30008.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30009,./train/TRAIN_30009.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30010,./train/TRAIN_30010.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30011,./train/TRAIN_30011.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30012,./train/TRAIN_30012.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30013,./train/TRAIN_30013.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30014,./train/TRAIN_30014.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30015,./train/TRAIN_30015.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30016,./train/TRAIN_30016.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30017,./train/TRAIN_30017.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30018,./train/TRAIN_30018.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30019,./train/TRAIN_30019.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30020,./train/TRAIN_30020.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30021,./train/TRAIN_30021.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30022,./train/TRAIN_30022.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30023,./train/TRAIN_30023.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30024,./train/TRAIN_30024.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30025,./train/TRAIN_30025.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30026,./train/TRAIN_30026.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30027,./train/TRAIN_30027.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30028,./train/TRAIN_30028.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30029,./train/TRAIN_30029.jpg,0,1,0,0,0,1,0,0,1,1
TRAIN_30030,./train/TRAIN_30030.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30031,./train/TRAIN_30031.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30032,./train/TRAIN_30032.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30033,./train/TRAIN_30033.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30034,./train/TRAIN_30034.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30035,./train/TRAIN_30035.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30036,./train/TRAIN_30036.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30037,./train/TRAIN_30037.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30038,./train/TRAIN_30038.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30039,./train/TRAIN_30039.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30040,./train/TRAIN_30040.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30041,./train/TRAIN_30041.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30042,./train/TRAIN_30042.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30043,./train/TRAIN_30043.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30044,./train/TRAIN_30044.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30045,./train/TRAIN_30045.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30046,./train/TRAIN_30046.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30047,./train/TRAIN_30047.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30048,./train/TRAIN_30048.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30049,./train/TRAIN_30049.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30050,./train/TRAIN_30050.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30051,./train/TRAIN_30051.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30052,./train/TRAIN_30052.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30053,./train/TRAIN_30053.jpg,0,1,0,0,0,0,1,1,1,0
TRAIN_30054,./train/TRAIN_30054.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30055,./train/TRAIN_30055.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30056,./train/TRAIN_30056.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30057,./train/TRAIN_30057.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30058,./train/TRAIN_30058.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30059,./train/TRAIN_30059.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30060,./train/TRAIN_30060.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30061,./train/TRAIN_30061.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30062,./train/TRAIN_30062.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30063,./train/TRAIN_30063.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30064,./train/TRAIN_30064.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30065,./train/TRAIN_30065.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30066,./train/TRAIN_30066.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30067,./train/TRAIN_30067.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30068,./train/TRAIN_30068.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30069,./train/TRAIN_30069.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30070,./train/TRAIN_30070.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30071,./train/TRAIN_30071.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30072,./train/TRAIN_30072.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30073,./train/TRAIN_30073.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30074,./train/TRAIN_30074.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30075,./train/TRAIN_30075.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30076,./train/TRAIN_30076.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30077,./train/TRAIN_30077.jpg,0,1,0,0,0,0,1,1,0,1
TRAIN_30078,./train/TRAIN_30078.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30079,./train/TRAIN_30079.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30080,./train/TRAIN_30080.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30081,./train/TRAIN_30081.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30082,./train/TRAIN_30082.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30083,./train/TRAIN_30083.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30084,./train/TRAIN_30084.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30085,./train/TRAIN_30085.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30086,./train/TRAIN_30086.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30087,./train/TRAIN_30087.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30088,./train/TRAIN_30088.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30089,./train/TRAIN_30089.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30090,./train/TRAIN_30090.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30091,./train/TRAIN_30091.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30092,./train/TRAIN_30092.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30093,./train/TRAIN_30093.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30094,./train/TRAIN_30094.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30095,./train/TRAIN_30095.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30096,./train/TRAIN_30096.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30097,./train/TRAIN_30097.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30098,./train/TRAIN_30098.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30099,./train/TRAIN_30099.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30100,./train/TRAIN_30100.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30101,./train/TRAIN_30101.jpg,0,1,0,0,0,0,1,0,1,1
TRAIN_30102,./train/TRAIN_30102.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30103,./train/TRAIN_30103.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30104,./train/TRAIN_30104.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30105,./train/TRAIN_30105.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30106,./train/TRAIN_30106.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30107,./train/TRAIN_30107.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30108,./train/TRAIN_30108.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30109,./train/TRAIN_30109.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30110,./train/TRAIN_30110.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30111,./train/TRAIN_30111.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30112,./train/TRAIN_30112.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30113,./train/TRAIN_30113.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30114,./train/TRAIN_30114.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30115,./train/TRAIN_30115.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30116,./train/TRAIN_30116.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30117,./train/TRAIN_30117.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30118,./train/TRAIN_30118.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30119,./train/TRAIN_30119.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30120,./train/TRAIN_30120.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30121,./train/TRAIN_30121.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30122,./train/TRAIN_30122.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30123,./train/TRAIN_30123.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30124,./train/TRAIN_30124.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30125,./train/TRAIN_30125.jpg,0,1,0,0,0,0,0,1,1,1
TRAIN_30126,./train/TRAIN_30126.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30127,./train/TRAIN_30127.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30128,./train/TRAIN_30128.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30129,./train/TRAIN_30129.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30130,./train/TRAIN_30130.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30131,./train/TRAIN_30131.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30132,./train/TRAIN_30132.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30133,./train/TRAIN_30133.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30134,./train/TRAIN_30134.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30135,./train/TRAIN_30135.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30136,./train/TRAIN_30136.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30137,./train/TRAIN_30137.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30138,./train/TRAIN_30138.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30139,./train/TRAIN_30139.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30140,./train/TRAIN_30140.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30141,./train/TRAIN_30141.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30142,./train/TRAIN_30142.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30143,./train/TRAIN_30143.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30144,./train/TRAIN_30144.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30145,./train/TRAIN_30145.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30146,./train/TRAIN_30146.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30147,./train/TRAIN_30147.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30148,./train/TRAIN_30148.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30149,./train/TRAIN_30149.jpg,0,0,1,1,1,1,0,0,0,0
TRAIN_30150,./train/TRAIN_30150.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30151,./train/TRAIN_30151.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30152,./train/TRAIN_30152.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30153,./train/TRAIN_30153.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30154,./train/TRAIN_30154.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30155,./train/TRAIN_30155.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30156,./train/TRAIN_30156.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30157,./train/TRAIN_30157.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30158,./train/TRAIN_30158.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30159,./train/TRAIN_30159.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30160,./train/TRAIN_30160.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30161,./train/TRAIN_30161.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30162,./train/TRAIN_30162.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30163,./train/TRAIN_30163.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30164,./train/TRAIN_30164.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30165,./train/TRAIN_30165.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30166,./train/TRAIN_30166.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30167,./train/TRAIN_30167.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30168,./train/TRAIN_30168.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30169,./train/TRAIN_30169.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30170,./train/TRAIN_30170.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30171,./train/TRAIN_30171.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30172,./train/TRAIN_30172.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30173,./train/TRAIN_30173.jpg,0,0,1,1,1,0,1,0,0,0
TRAIN_30174,./train/TRAIN_30174.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30175,./train/TRAIN_30175.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30176,./train/TRAIN_30176.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30177,./train/TRAIN_30177.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30178,./train/TRAIN_30178.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30179,./train/TRAIN_30179.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30180,./train/TRAIN_30180.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30181,./train/TRAIN_30181.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30182,./train/TRAIN_30182.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30183,./train/TRAIN_30183.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30184,./train/TRAIN_30184.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30185,./train/TRAIN_30185.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30186,./train/TRAIN_30186.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30187,./train/TRAIN_30187.jpg,0,0,1,1,1,0,0,1,0,0
TRAIN_30188,./train/TRAIN_30188.jpg,0,0,1,1,1,0,0,1,0,0
